tconst	titleType	genres	runtimeMinutes	startYear	endYear	durationYears	nEpisodes	isAdult	averageRating	numVotes
tt0061247	tvSeries	Comedy,Family	30	1967	1969	2	29	0	7.2	450
tt0061248	tvSeries	Crime,Drama,Mystery	30	1967	1970	3	98	0	7.6	2720
tt0061250	tvSeries	Action,Adventure,Animation	30	1967	1968	1	20	0	6.7	1392
tt0061252	tvSeries	Comedy,Fantasy	30	1967	1970	3	82	0	6.5	2393
tt0061253	tvSeries	Drama,Romance	50	1967	1967	0	26	0	8.4	1011
tt0061254	tvSeries	Adventure,Drama,War	60	1967	1968	1	26	0	7.9	315
tt0061255	tvSeries	Adventure,Drama,Family	30	1967	1969	2	56	0	6.6	621
tt0061256	tvSeries	Adventure,Animation,Comedy	30	1967	1970	3	18	0	6.7	1111
tt0061257	tvSeries	Comedy	30	1967	1968	1	26	0	6.8	173
tt0061259	tvSeries	Western	30	1967	1969	2	50	0	7.7	397
tt0061261	tvSeries	Comedy,Romance	30	1967	1968	1	26	0	8.0	269
tt0061262	tvSeries	Adventure,Animation,Sci-Fi	10	1967	1969	2	47	0	7.4	1121
tt0061263	tvSeries	Western	60	1967	1971	4	97	0	7.7	1961
tt0061264	tvSeries	Western	60	1967	1967	0	17	0	7.4	205
tt0061265	tvSeries	Drama,Sci-Fi,Thriller	51	1967	1968	1	43	0	8.1	2854
tt0061266	tvSeries	Crime,Drama,Mystery	60	1967	1975	8	195	0	6.9	3488
tt0061268	tvSeries	Talk-Show	90	1967	1969	2	682	0	7.4	205
tt0061271	tvSeries	Drama	60	1967	1969	2	50	0	8.0	222
tt0061277	tvSeries	Action,Crime,Drama	60	1967	1975	8	194	0	7.3	3390
tt0061280	tvSeries	Comedy	30	1967	1969	2	56	0	7.5	585
tt0061281	tvSeries	Comedy	30	1966	1967	1	18	0	6.9	213
tt0061282	tvSeries	Crime,Drama	30	1967	1969	2	49	0	7.6	290
tt0061287	tvSeries	Drama,Mystery,Sci-Fi	50	1967	1968	1	17	0	8.5	13660
tt0061289	tvSeries	Adventure,Sci-Fi	60	1966	1966	0	7	0	8.1	937
tt0061293	tvSeries	Comedy,Fantasy	30	1967	1968	1	26	0	7.8	177
tt0061294	tvSeries	Animation,Fantasy	30	1967	1969	2	36	0	6.4	516
tt0061296	tvSeries	Comedy	60	1967	1993	26	73	0	7.8	1440
tt0061300	tvSeries	Action,Adventure,Animation	30	1967	1968	1	52	0	7.2	2887
tt0061301	tvSeries	Action,Adventure,Animation	25	1967	1970	3	52	0	7.4	3622
tt0061306	tvSeries	Animation,Family	15	1967	1967	0	13	0	7.4	348
tt0062539	tvSeries	Crime,Drama	30	1968	1975	7	174	0	7.6	3801
tt0062541	tvSeries	Animation,Comedy,Family	30	1968	1969	1	17	0	7.1	316
tt0062543	tvSeries	Adventure,Animation,Comedy	60	1968	1970	2	38	0	7.3	1691
tt0062544	tvSeries	Action,Adventure,Animation	60	1968	1969	1	17	0	7.5	1374
tt0062550	tvSeries	Animation,Comedy	55	1968	1978	10	7	0	8.5	10118
tt0062551	tvSeries	Adventure,Sci-Fi,Thriller	60	1968	1969	1	30	0	7.6	1193
tt0062552	tvSeries	Comedy,War	30	1968	1977	9	80	0	8.1	6315
tt0062558	tvSeries	Comedy	30	1968	1973	5	128	0	7.3	702
tt0062559	tvSeries	Adventure,Animation,Sci-Fi	30	1968	1969	1	17	0	7.5	203
tt0062560	tvSeries	Comedy	30	1968	1973	5	45	0	6.7	178
tt0062565	tvSeries	Comedy,Fantasy	30	1968	1970	2	50	0	7.7	1290
tt0062568	tvSeries	Crime,Drama,Mystery	60	1968	1980	12	281	0	7.3	6675
tt0062569	tvSeries	Adventure,Comedy,Western	60	1968	1970	2	52	0	7.6	830
tt0062570	tvSeries	Comedy	30	1968	1974	6	144	0	6.9	1535
tt0062572	tvSeries	Action,Adventure,Crime	51	1968	1970	2	66	0	7.6	1971
tt0062573	tvSeries	Adventure,Animation,Family	30	1968	1969	1	30	0	6.7	574
tt0062575	tvSeries	Comedy	30	1968	1971	3	86	0	7.7	569
tt0062577	tvSeries	Western	60	1968	1970	2	51	0	7.3	346
tt0062578	tvSeries	Sci-Fi	60	1968	1970	2	51	0	7.1	2452
tt0062583	tvSeries	Crime,Drama,Mystery	60	1967	1968	1	30	0	7.7	394
tt0062585	tvSeries	Action,Adventure,Animation	30	1968	1969	1	5	0	7.4	179
tt0062587	tvSeries	Comedy,Family	30	1968	1971	3	78	0	6.0	683
tt0062588	tvSeries	Family,Fantasy,Music	30	1968	2001	33	896	0	8.6	8553
tt0062589	tvSeries	Action,Crime,Drama	60	1968	1973	5	123	0	6.9	1975
tt0062591	tvSeries	Adventure,Sci-Fi	90	1968	1971	3	76	0	7.6	585
tt0062593	tvSeries	Adventure,Animation	30	1968	1969	1	20	0	7.3	163
tt0062595	tvSeries	Drama,Romance	60	1968	2013	45	3674	0	6.9	2397
tt0062598	tvSeries	Adventure,Comedy,Drama	27	1969	1969	0	13	0	7.4	3917
tt0062601	tvSeries	Comedy,Music	60	1967	1973	6	141	0	8.0	3006
tt0062614	tvSeries	Comedy	23	1981	2010	29	227	0	6.7	296
tt0063863	tvSeries	Adventure,Animation,Fantasy	30	1968	1969	1	17	0	7.1	416
tt0063867	tvSeries	Animation,Comedy,Family	30	1969	1970	1	0	0	7.4	152
tt0063869	tvSeries	Comedy	30	1969	1989	20	59	0	7.6	4869
tt0063871	tvSeries	Comedy	30	1969	1971	2	52	0	6.3	886
tt0063878	tvSeries	Comedy,Family	30	1969	1974	5	117	0	6.7	13869
tt0063881	tvSeries	Adventure,Comedy,Family	30	1970	1971	1	26	0	7.8	975
tt0063887	tvSeries	Comedy,Family	30	1969	1972	3	73	0	7.3	1342
tt0063889	tvSeries	Animation,Comedy,Family	30	1969	1970	1	17	0	7.1	3539
tt0063890	tvSeries	Talk-Show	90	1969	1972	3	775	0	7.8	230
tt0063893	tvSeries	Action,Adventure,Crime	60	1969	1970	1	29	0	7.1	476
tt0063894	tvSeries	Music,Talk-Show	90	1968	1986	18	381	0	8.4	833
tt0063895	tvSeries	Comedy	30	1969	1970	1	26	0	7.6	383
tt0063896	tvSeries	Adventure,Animation,Comedy	30	1969	1970	1	13	0	6.8	948
tt0063897	tvSeries	Action,Adventure,History	30	1969	1969	0	13	0	8.0	762
tt0063907	tvSeries	Adventure,Family,Fantasy	30	1969	1970	1	17	0	7.4	1718
tt0063908	tvSeries	Comedy,Music	60	1969	1997	28	333	0	6.6	1555
tt0063919	tvSeries	Music	60	1969	1971	2	58	0	8.7	249
tt0063920	tvSeries	Crime,Drama	60	1969	1976	7	97	0	7.7	244
tt0063924	tvSeries	Comedy	30	1969	1996	27	86	0	6.5	247
tt0063925	tvSeries	Comedy,Romance	60	1969	1974	5	109	0	6.8	2084
tt0063927	tvSeries	Drama	60	1969	1976	7	170	0	7.0	1560
tt0063928	tvSeries	Drama	60	1969	1976	7	171	0	7.1	732
tt0063929	tvSeries	Comedy	30	1969	1974	5	45	0	8.8	72278
tt0063934	tvSeries	Comedy	30	1969	1970	1	26	0	8.4	416
tt0063936	tvSeries	Comedy	30	1969	1973	4	74	0	7.0	2255
tt0063939	tvSeries	Animation,Comedy,Family	90	1969	2011	42	107	0	7.6	17836
tt0063941	tvSeries	Comedy	30	1968	1972	4	55	0	7.2	346
tt0063946	tvSeries	Action,Comedy,Crime	60	1969	1971	2	26	0	7.6	1265
tt0063948	tvSeries	Comedy,Drama,Family	30	1969	1974	5	113	0	7.7	960
tt0063950	tvSeries	Adventure,Animation,Comedy	22	1969	1970	1	25	0	7.9	33396
tt0063953	tvSeries	Action,Crime,Drama	60	1969	1974	5	53	0	7.4	161
tt0063955	tvSeries	Adventure,Drama	60	1969	1970	1	27	0	8.0	498
tt0063959	tvSeries	Family,Game-Show	30	1969	1978	9	199	0	7.5	196
tt0063962	tvSeries	Action,Sci-Fi	45	1970	1971	1	26	0	7.9	3443
tt0064033	tvSeries	Animation,Comedy,Family	6	1969	1972	3	18	0	7.0	1520
tt0065272	tvSeries	Drama,Mystery,Romance	60	1970	2011	41	4296	0	6.7	2859
tt0065273	tvSeries	Animation,Comedy,Family	60	1970	1971	1	23	0	7.2	178
tt0065279	tvSeries	Drama	60	1971	1972	1	26	0	7.7	237
tt0065280	tvSeries	Family,Fantasy	30	1970	1972	2	17	0	6.8	498
tt0065282	tvSeries	Animation,Family,Sci-Fi	10	1969	1974	5	26	0	7.4	659
tt0065286	tvSeries	Crime,Drama	60	1970	1971	1	26	0	7.2	286
tt0065290	tvSeries	Drama,Sci-Fi	50	1970	2016	46	38	0	7.1	162
tt0065294	tvSeries	Comedy,Music	60	1970	1974	4	95	0	7.2	991
tt0065296	tvSeries	Comedy	30	1970	1982	12	77	0	7.7	1621
tt0065298	tvSeries	Animation,Family,Sport	30	1970	1973	3	22	0	6.1	189
tt0065303	tvSeries	Action,Adventure,Sci-Fi	60	1969	1971	2	16	0	7.8	233
tt0065307	tvSeries	Animation,Comedy,Family	30	1970	1972	2	16	0	6.2	2004
tt0065309	tvSeries	Adventure,Comedy,Family	60	1970	1971	1	17	0	7.6	380
tt0065313	tvSeries	Comedy,Drama	55	1969	1971	2	14	0	8.9	942
tt0065314	tvSeries	Comedy	30	1970	1977	7	168	0	8.1	8511
tt0065317	tvSeries	Action,Crime,Drama	120	1970	1977	7	46	0	6.9	3187
tt0065326	tvSeries	Comedy,Fantasy	30	1970	1971	1	54	0	7.5	855
tt0065327	tvSeries	Drama,Fantasy,Horror	50	1969	1973	4	52	0	7.9	5362
tt0065329	tvSeries	Comedy	30	1970	1975	5	114	0	7.8	6089
tt0065333	tvSeries	Comedy,Family,Music	30	1970	1974	4	96	0	6.5	3917
tt0065335	tvSeries	Talk-Show	60	1967	1995	28	5641	0	6.3	351
tt0065342	tvSeries	Animation,Comedy,Family	60	1970	1971	1	16	0	7.5	323
tt0066625	tvSeries	Western	60	1971	1973	2	50	0	7.6	1974
tt0066626	tvSeries	Comedy,Drama	30	1971	1979	8	209	0	8.3	16054
tt0066630	tvSeries	Adventure,Comedy	30	1972	2004	32	374	0	7.5	550
tt0066631	tvSeries	Action,Adventure,War	120	1971	1971	0	14	0	7.6	183
tt0066633	tvSeries	Comedy	30	1971	1976	5	65	0	6.9	949
tt0066635	tvSeries	Action,Crime,Drama	60	1971	1972	1	24	0	7.3	204
tt0066636	tvSeries	Action,Crime,Drama	60	1971	1976	5	120	0	6.7	3096
tt0066648	tvSeries	Comedy	30	1971	1971	0	29	0	7.3	244
tt0066651	tvSeries	Comedy,Family	28	1971	2009	38	780	0	8.1	1991
tt0066656	tvSeries	Animation,Comedy,Family	30	1971	1972	1	17	0	6.5	217
tt0066667	tvSeries	Animation,Comedy,Family	30	1971	1972	1	16	0	6.4	597
tt0066671	tvSeries	Animation,Comedy,Family	30	1971	1973	2	23	0	6.7	279
tt0066672	tvSeries	Action,Adventure	60	1971	1972	1	26	0	6.9	288
tt0066673	tvSeries	Comedy	30	1971	1972	1	24	0	7.4	214
tt0066679	tvSeries	Adventure,Comedy,Family	22	1971	1973	2	17	0	7.0	387
tt0066681	tvSeries	Action,Crime,Drama	90	1971	1972	1	24	0	8.0	497
tt0066683	tvSeries	Drama	60	1971	1972	1	15	0	7.6	152
tt0066685	tvSeries	Crime,Drama,Mystery	120	1971	1977	6	40	0	7.2	2467
tt0066689	tvSeries	Comedy	30	1971	1974	3	72	0	6.9	241
tt0066690	tvSeries	Western	60	1971	1972	1	24	0	8.0	249
tt0066696	tvSeries	Drama	60	1971	1974	3	70	0	7.2	237
tt0066699	tvSeries	Animation,Comedy,Family	30	1971	1976	5	20	0	5.7	454
tt0066701	tvSeries	Action,Adventure,Comedy	60	1971	1972	1	24	0	8.1	5196
tt0066717	tvSeries	Comedy,Music	60	1971	1974	3	67	0	7.1	738
tt0066722	tvSeries	Drama	60	1971	1975	4	68	0	8.4	3066
tt0068030	tvSeries	Adventure,Family	55	1972	1974	2	52	0	6.6	399
tt0068037	tvSeries	Animation,Family,Mystery	30	1972	1972	0	16	0	6.6	182
tt0068039	tvSeries	Comedy,Romance	30	1972	1972	0	13	0	7.3	474
tt0068040	tvSeries	Comedy	28	1972	1985	13	69	0	8.0	8037
tt0068041	tvSeries	Adventure,Drama,Fantasy	30	1972	1973	1	24	0	7.8	151
tt0068044	tvSeries	Crime,Drama,Mystery	90	1972	1974	2	17	0	7.7	1750
tt0068049	tvSeries	Comedy	30	1972	1978	6	142	0	8.1	5658
tt0068053	tvSeries	Comedy	30	1972	1973	1	24	0	6.5	176
tt0068059	tvSeries	Drama,History,War	50	1972	1974	2	28	0	8.3	867
tt0068067	tvSeries	Action,Adventure,Comedy	60	1972	1979	7	131	0	7.8	4499
tt0068072	tvSeries	Animation,Comedy,Family	30	1972	1985	13	86	0	6.8	2304
tt0068074	tvSeries	Drama,Horror,Mystery	60	1972	1973	1	23	0	7.7	451
tt0068077	tvSeries	Mystery,Western	90	1972	1974	2	10	0	7.9	315
tt0068081	tvSeries	Comedy,Family	30	1970	1977	7	84	0	7.6	801
tt0068088	tvSeries	Animation,Comedy,Family	30	1972	1974	2	16	0	6.9	268
tt0068093	tvSeries	Adventure,Drama,Western	60	1972	1975	3	63	0	7.7	5949
tt0068096	tvSeries	Comedy	30	1972	1976	4	54	0	7.1	644
tt0068098	tvSeries	Comedy,Drama,War	25	1972	1983	11	251	0	8.4	55056
tt0068103	tvSeries	Comedy	30	1972	1978	6	141	0	7.1	4037
tt0068112	tvSeries	Adventure,Animation,Comedy	83	1972	1973	1	24	0	7.7	4752
tt0068118	tvSeries	Comedy	30	1972	1973	1	26	0	6.8	199
tt0068122	tvSeries	Adventure,Crime	30	1972	1974	2	52	0	6.8	465
tt0068126	tvSeries	Crime,Drama	60	1972	1976	4	93	0	6.8	1014
tt0068128	tvSeries	Comedy	30	1972	1977	5	135	0	7.9	9120
tt0068129	tvSeries	Adventure,Animation,Family	30	1972	1972	0	13	0	6.3	226
tt0068131	tvSeries	Adventure	60	1972	1973	1	23	0	8.2	282
tt0068132	tvSeries	Drama,Mystery,Thriller	60	1972	1972	0	25	0	6.6	495
tt0068135	tvSeries	Action,Crime,Drama	60	1972	1977	5	120	0	7.3	5766
tt0068148	tvSeries	Animation,Comedy	30	1972	1974	2	48	0	7.7	582
tt0068149	tvSeries	Drama,Family,Romance	60	1972	1981	9	212	0	7.6	7028
tt0068792	tvSeries	Action,Adventure,Animation	25	1972	1974	2	105	0	7.8	731
tt0069430	tvSeries	Comedy,Family	170	1973	1973	0	0	0	7.9	222
tt0069554	tvSeries	Animation,Comedy,Family	30	1973	1973	0	16	0	6.7	933
tt0069557	tvSeries	Crime,Drama,Mystery	60	1973	1980	7	178	0	6.9	2520
tt0069576	tvSeries	Adventure,Animation,Comedy	25	1979	2005	26	3030	0	8.0	3736
tt0069577	tvSeries	Comedy,Western	22	1973	1974	1	27	0	5.5	232
tt0069582	tvSeries	Crime,Drama,Mystery	50	1974	1974	0	13	0	7.2	362
tt0069583	tvSeries	Comedy,Family	30	1973	1974	1	0	0	8.1	794
tt0069585	tvSeries	Comedy,Fantasy	30	1973	1974	1	22	0	6.8	156
tt0069595	tvSeries	Animation,Comedy,Mystery	30	1973	1973	0	13	0	6.6	255
tt0069598	tvSeries	Comedy,Music	45	1973	1979	6	30	0	7.5	170
tt0069599	tvSeries	Action,Crime,Drama	60	1973	1978	5	117	0	7.1	7548
tt0069602	tvSeries	Comedy	30	1973	2010	37	294	0	7.0	3028
tt0069603	tvSeries	Comedy	30	1973	1974	1	22	0	6.6	214
tt0069606	tvSeries	Adventure,Crime,Mystery	60	1973	1974	1	22	0	7.6	491
tt0069607	tvSeries	Comedy	30	1973	1976	3	39	0	7.2	1347
tt0069608	tvSeries	Comedy,Game-Show	30	1973	1990	17	1440	0	8.2	2078
tt0069620	tvSeries	Action,Crime,Drama	120	1973	1987	14	97	0	7.5	942
tt0069627	tvSeries	Animation,Family,Musical	3	1973	2009	36	64	0	8.1	3809
tt0069630	tvSeries	Action,Crime,Drama	73	1973	1974	1	7	0	6.7	372
tt0069632	tvSeries	Comedy,Family	30	1973	1975	2	29	0	6.9	829
tt0069633	tvSeries	Comedy,Crime,Drama	90	1972	1974	2	5	0	7.8	342
tt0069634	tvSeries	Comedy	30	1973	1978	5	23	0	7.5	3634
tt0069636	tvSeries	Animation,Family	30	1973	1983	10	16	0	6.7	603
tt0069637	tvSeries	Action,Adventure,Animation	30	1973	1975	2	22	0	7.4	6758
tt0069638	tvSeries	Sci-Fi	60	1973	1974	1	18	0	6.3	506
tt0069641	tvSeries	Action,Adventure,Animation	60	1973	1985	12	84	0	7.3	2417
tt0069646	tvSeries	Crime,Drama	60	1973	1974	1	23	0	7.7	178
tt0069647	tvSeries	Drama,Fantasy,Sci-Fi	30	1973	1979	6	68	0	7.3	708
tt0069654	tvSeries	Drama,History,War	890	1972	1973	1	20	0	8.3	649
tt0069655	tvSeries	Comedy	30	1973	1974	1	27	0	7.6	1127
tt0070967	tvSeries	Drama,Family	60	1974	1975	1	28	0	6.8	215
tt0070968	tvSeries	Adventure,Animation,Comedy	24	1974	1974	0	52	0	7.5	5224
tt0070970	tvSeries	Animation,Comedy,Family	15	1974	1974	0	13	0	7.8	955
tt0070972	tvSeries	Adventure,Family	60	1974	1974	0	13	0	7.1	159
tt0070975	tvSeries	Comedy	30	1974	1978	4	88	0	6.8	918
tt0070981	tvSeries	Crime,Drama	60	1974	1998	24	281	0	6.6	1612
tt0070982	tvSeries	Comedy,Music,Talk-Show	90	1974	1980	6	568	0	7.5	286
tt0070990	tvSeries	Crime,Drama	60	1974	1975	1	23	0	6.3	278
tt0070991	tvSeries	Comedy	30	1974	1979	5	133	0	7.3	7057
tt0070992	tvSeries	Comedy,Family,Music	30	1974	1984	10	255	0	7.4	18243
tt0070993	tvSeries	Action,Crime,Drama	60	1973	1976	3	45	0	7.5	693
tt0070996	tvSeries	Action,Adventure,Animation	22	1974	1975	1	16	0	6.9	3514
tt0071003	tvSeries	Horror,Mystery,Thriller	51	1974	1975	1	20	0	8.5	5003
tt0071005	tvSeries	Adventure,Family,Fantasy	30	1974	1977	3	43	0	7.1	2781
tt0071007	tvSeries	Drama,Family,Romance	60	1974	1983	9	204	0	7.5	22340
tt0071012	tvSeries	Drama	90	1974	1976	2	45	0	7.4	444
tt0071028	tvSeries	Action,Drama,War	55	1974	1975	1	13	0	8.6	1652
tt0071029	tvSeries	Comedy	30	1974	1975	1	13	0	7.0	210
tt0071032	tvSeries	Crime,Drama,Mystery	60	1974	1976	2	44	0	7.3	830
tt0071033	tvSeries	Adventure,Sci-Fi,Thriller	47	1974	1974	0	14	0	7.1	4695
tt0071034	tvSeries	Action,Crime,Drama	120	1974	1978	4	90	0	6.6	1897
tt0071036	tvSeries	Comedy,Crime	45	1974	1977	3	20	0	8.2	6066
tt0071040	tvSeries	Comedy	30	1974	1978	4	109	0	6.8	2502
tt0071041	tvSeries	Comedy	30	1974	1978	4	28	0	7.7	2493
tt0071042	tvSeries	Crime,Drama,Mystery	50	1974	1980	6	119	0	8.1	8440
tt0071043	tvSeries	Animation,Comedy,Family	5	1974	1974	0	30	0	7.1	253
tt0071050	tvSeries	Action,Family,Fantasy	30	1974	1977	3	28	0	6.7	1411
tt0071054	tvSeries	Action,Crime,Drama	60	1974	1978	4	99	0	7.1	10816
tt0071059	tvSeries	Action,Comedy,Crime	60	1974	1978	4	54	0	8.0	2199
tt0071060	tvSeries	Comedy	30	1972	1979	7	68	0	7.4	306
tt0071061	tvSeries	Family	110	1974	1982	8	301	0	7.8	184
tt0071063	tvSeries	Comedy,Game-Show	30	1974	1977	3	595	0	7.1	260
tt0071065	tvSeries	Comedy	30	1974	1975	1	39	0	6.9	430
tt0071075	tvSeries	Documentary,History,War	52	1973	1974	1	26	0	9.2	24812
tt0072470	tvSeries	Western	60	1975	1976	1	14	0	7.0	159
tt0072471	tvSeries	Crime,Drama,Mystery	60	1975	1978	3	82	0	6.7	2443
tt0072472	tvSeries	Comedy,Drama	30	1975	1982	7	171	0	8.2	5697
tt0072478	tvSeries	Action,Crime,Drama	60	1975	1976	1	25	0	6.9	191
tt0072485	tvSeries	Comedy,Music	60	1975	1976	1	29	0	7.6	231
tt0072490	tvSeries	Talk-Show	30	1975	1982	7	111	0	7.8	260
tt0072496	tvSeries	Crime,Drama,Family	100	1975	1976	1	23	0	8.4	1300
tt0072499	tvSeries	Comedy,Family,Sci-Fi	30	1975	1976	1	15	0	6.3	265
tt0072500	tvSeries	Comedy	30	1975	1979	4	12	0	8.7	90375
tt0072504	tvSeries	Comedy	30	1975	1978	3	34	0	7.0	228
tt0072505	tvSeries	Comedy,Family,Fantasy	30	1975	1975	0	15	0	7.4	383
tt0072512	tvSeries	Comedy	30	1975	1975	0	13	0	7.8	273
tt0072515	tvSeries	Adventure,Sci-Fi,Thriller	60	1975	1976	1	13	0	6.7	872
tt0072516	tvSeries	Adventure,Family,Fantasy	30	1975	1976	1	22	0	6.8	1054
tt0072518	tvSeries	Animation,Family	5	1976	1977	1	24	0	7.4	352
tt0072519	tvSeries	Comedy	30	1975	1985	10	253	0	7.4	9022
tt0072529	tvSeries	Comedy	30	1975	1980	5	111	0	7.7	293
tt0072536	tvSeries	Family,Sci-Fi	30	1975	1976	1	16	0	7.0	207
tt0072541	tvSeries	Comedy,Family,Game-Show	30	1975	1981	6	230	0	7.9	470
tt0072554	tvSeries	Comedy	30	1975	1984	9	209	0	6.5	4457
tt0072556	tvSeries	Comedy	30	1975	1977	2	48	0	6.5	456
tt0072559	tvSeries	Drama,Romance	30	1975	1989	14	3285	0	7.2	464
tt0072560	tvSeries	Action,Crime,Drama	50	1975	1976	1	37	0	6.7	1765
tt0072564	tvSeries	Adventure,Drama,Sci-Fi	50	1975	1977	2	48	0	7.3	8136
tt0072567	tvSeries	Action,Crime,Drama	60	1975	1979	4	92	0	7.0	8947
tt0072572	tvSeries	Drama,Sci-Fi	50	1975	1977	2	38	0	8.0	1244
tt0072573	tvSeries	Adventure,Family	60	1975	1976	1	20	0	6.7	195
tt0072574	tvSeries	Action,Crime,Drama	90	1975	1978	3	71	0	7.2	423
tt0072577	tvSeries	Comedy	30	1975	1979	4	29	0	8.0	243
tt0072582	tvSeries	Comedy	30	1975	1979	4	95	0	7.0	6368
tt0072585	tvSeries	Adventure,Comedy	30	1975	1975	0	13	0	7.4	367
tt0073955	tvSeries	Comedy	30	1976	1985	9	202	0	6.8	4623
tt0073961	tvSeries	Action,Adventure,Drama	60	1976	1978	2	36	0	7.7	2753
tt0073965	tvSeries	Action,Adventure,Drama	60	1976	1978	2	58	0	6.7	7037
tt0073969	tvSeries	Comedy	30	1976	1978	2	37	0	7.1	325
tt0073972	tvSeries	Action,Adventure,Crime	60	1976	1981	5	110	0	6.5	12318
tt0073985	tvSeries	Music	60	1975	1979	4	70	0	6.1	431
tt0073990	tvSeries	Comedy	30	1976	1979	3	21	0	7.9	1889
tt0073991	tvSeries	Game-Show	30	1976	1985	9	2346	0	7.1	2150
tt0073992	tvSeries	Drama,Family	60	1976	1980	4	86	0	7.7	1535
tt0073995	tvSeries	Comedy	30	1976	1979	3	38	0	7.1	1456
tt0074002	tvSeries	Adventure,Animation,Drama	25	1976	1976	0	52	0	7.3	890
tt0074004	tvSeries	Comedy	45	1973	1976	3	25	0	8.4	787
tt0074005	tvSeries	Comedy,Crime,Sci-Fi	30	1976	1977	1	13	0	5.9	227
tt0074007	tvSeries	Documentary,Sci-Fi	30	1976	1982	6	144	0	8.5	959
tt0074009	tvSeries	Comedy,Music	30	1976	1977	1	12	0	7.5	215
tt0074016	tvSeries	Comedy,Family	30	1976	1983	7	178	0	7.0	7323
tt0074021	tvSeries	Comedy,Romance	30	1976	1977	1	325	0	7.7	1201
tt0074028	tvSeries	Comedy,Family,Music	30	1976	1981	5	120	0	8.4	24105
tt0074031	tvSeries	Action,Mystery,Thriller	60	1976	1977	1	26	0	7.2	2308
tt0074035	tvSeries	Adventure,Drama,Romance	50	1971	1980	9	91	0	7.6	942
tt0074036	tvSeries	Comedy	30	1976	1985	9	25	0	7.6	5287
tt0074041	tvSeries	Western	60	1976	1976	0	15	0	7.4	212
tt0074042	tvSeries	Crime,Drama,Mystery	60	1976	1983	7	148	0	7.3	6147
tt0074045	tvSeries	Comedy,Family,Fantasy	25	1976	1984	8	58	0	6.9	547
tt0074047	tvSeries	Drama	120	1976	1977	1	21	0	7.6	749
tt0074053	tvSeries	Adventure,Animation,Comedy	24	1976	1978	2	40	0	7.6	3285
tt0074054	tvSeries	Crime,Drama	60	1976	1977	1	16	0	6.9	153
tt0074058	tvSeries	Comedy,Music	60	1976	1977	1	33	0	7.0	457
tt0074071	tvSeries	Comedy	24	1976	1979	3	65	0	6.9	3626
tt0074072	tvSeries	Drama,History	50	1976	1981	5	51	0	8.5	381
tt0074074	tvSeries	Action,Adventure,Fantasy	60	1975	1979	4	60	0	7.1	8220
tt0074369	tvSeries	Comedy,Drama	770	1976	1976	0	16	0	8.5	1331
tt0075281	tvSeries	Drama	30	1976	1983	7	1115	0	6.9	456
tt0075471	tvSeries	Adventure,Animation,Comedy	30	1977	1995	18	85	0	8.0	292
tt0075472	tvSeries	Comedy,Drama	50	1978	1990	12	90	0	8.4	3462
tt0075473	tvSeries	Action,Adventure,Animation	60	1977	1978	1	15	0	7.2	1738
tt0075485	tvSeries	Comedy,Music	60	1976	1977	1	9	0	3.8	432
tt0075488	tvSeries	Crime,Drama,Mystery	60	1977	1983	6	139	0	6.4	9517
tt0075489	tvSeries	Comedy	30	1977	1979	2	44	0	6.8	212
tt0075492	tvSeries	Comedy	30	1977	1980	3	30	0	6.9	995
tt0075500	tvSeries	Comedy,Drama,Family	60	1977	1981	4	112	0	6.6	2949
tt0075503	tvSeries	Adventure,Fantasy,Sci-Fi	60	1977	1977	0	10	0	7.2	554
tt0075505	tvSeries	Comedy,Talk-Show	30	1977	1977	0	65	0	8.7	691
tt0075506	tvSeries	Comedy	30	1977	1978	1	35	0	6.3	347
tt0075511	tvSeries	Comedy	28	1975	1978	3	30	0	8.0	3397
tt0075512	tvSeries	Comedy,Drama,Family	30	1978	2008	30	601	0	7.1	1412
tt0075513	tvSeries	Family,Mystery	60	1977	1979	2	46	0	7.5	1597
tt0075519	tvSeries	Drama	60	1977	1978	1	21	0	8.1	411
tt0075525	tvSeries	Adventure,Family,Western	60	1977	1978	1	37	0	7.6	1478
tt0075527	tvSeries	Adventure,Sci-Fi	60	1977	1978	1	14	0	7.1	2550
tt0075528	tvSeries	Crime,Drama	60	1977	1982	5	114	0	7.2	2050
tt0075529	tvSeries	Comedy,Drama,Romance	60	1977	1987	10	250	0	6.2	10989
tt0075533	tvSeries	Adventure,Fantasy,Sci-Fi	60	1977	1978	1	17	0	6.5	2366
tt0075537	tvSeries	Comedy	30	1977	1986	9	42	0	8.7	8529
tt0075543	tvSeries	Action,Adventure,Animation	30	1977	1978	1	16	0	7.1	1140
tt0075551	tvSeries	Comedy,War	30	1977	1979	2	33	0	6.8	227
tt0075561	tvSeries	Action,Comedy,Crime	50	1977	1983	6	57	0	8.0	3055
tt0075563	tvSeries	Comedy,Crime,History	60	1975	1977	2	14	0	7.8	177
tt0075567	tvSeries	Comedy	60	1977	1977	0	4	0	7.6	399
tt0075568	tvSeries	Adventure,Comedy	30	1976	1979	3	9	0	8.2	1492
tt0075569	tvSeries	Comedy	30	1977	1981	4	48	0	6.4	751
tt0075578	tvSeries	Comedy	30	1976	1981	5	78	0	8.4	2408
tt0075579	tvSeries	Drama,History,War	50	1977	1979	2	43	0	8.6	1320
tt0075583	tvSeries	Talk-Show	30	1975	1996	21	154	0	8.3	641
